Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,25423.0719923822,32018.0636995267,47516.874691306,45910.0205425261,49522.236577279,54241.9346445558,52564.4291794558,61466.8039542895,71310.9392562342,72968.7042280499,66944.8330769825,..
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,367.556609311203,443.31419339174,1458.10352686177,1443.87952939042,1449.6059123387,1573.88149211052,1605.60543355488,1732.56426178428,1981.6510498992,2005.86300452403,2099.59904810855,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.076549951004,780.190200986579,3643.04393616102,3694.34894603237,3623.91158235134,3491.62479085767,3331.69512758628,3562.84575641971,3837.65173121117,3893.84642475571,4135.56926281554,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2214.32749205514,1670.00946997849,7781.40611374433,7927.84690171722,6018.32447332471,5585.52675758303,4904.32687747976,5253.42490964182,5520.31047120905,5550.06095701484,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10326.9216621259,..,6036.39624251303,6829.96395380594,7076.87717988865,6818.80462127833,4989.80307473071,4777.19761871776,5205.28825476591,5834.16621065352,5955.10901036816,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14048.106278995,26241.3646146973,51848.9096998104,48917.8976130459,51590.1885889392,55492.982562275,61995.4228025802,63197.0823976808,69822.3470849141,78621.2279310086,78660.9564629603,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,..,20322.9461485526,77351.9588821432,79149.2685517302,83366.066358181,92334.6463139171,85124.9249839193,82206.0089984701,83489.8170360741,89108.4281417659,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,12707.5417657745,21043.5749244436,33669.246476486,32511.2378524925,36309.4688325612,37678.8897709163,35776.7951618068,37321.6240397313,40541.8620938968,41719.7254385703,43592.0835823234,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20825.7842228307,20087.5919858794,38599.0622070322,35053.5262442572,35549.9746972954,35518.4152916749,30230.2263021296,30939.7142462298,32406.7203150134,34615.7568910987,33228.2366803707,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1897.68696278779,3384.69486090546,5111.471413428,5209.85193130013,4989.17139091154,4833.79031821405,4907.50371974316,4843.33847410864,5069.18383810726,5354.2368587703,5582.26377755211,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25359.34702031,38532.0408752935,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38761.8181501925,38386.5111457057,39159.4235633952,40246.8801284164,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1166.61027609729,1651.62244254198,3852.75276709995,3909.90756873124,4043.7490382702,4130.87905539962,4164.1078763551,4176.58891025118,4234.40313273963,4312.18011672108,4405.48841230824,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.46323090376,1229.00095844501,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884149,7714.84184376024,9247.58133129626,9812.60140498928,9812.39037613835,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,361.328188915652,397.482658777519,971.63332904823,1136.87140571776,1210.38801408195,1315.80453537238,1336.88334885603,1410.52756809011,1572.33549593781,1707.98680529003,1816.5469164389,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.855506598051,796.888174759841,1735.01835782836,1788.50542068887,1715.76533141614,1642.76259749601,1542.5752495838,1584.80744578963,1640.50010436018,1698.25628626739,1655.07883905984,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6610.0365083067,12256.9935679503,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599,29288.8704389833,31616.8434004683,33422.9442100836,31846.2182324258,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,..,1087.76240120887,3741.87505207304,3596.80465465781,3891.26636343866,4080.33071724595,3603.02550073134,3780.00368867233,4045.61420880757,4419.91432698449,4417.5240622333,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8794.63122894273,18440.3785212446,48631.691300679,51979.1051680637,49388.1374119381,44062.3170375209,29869.5293908248,27653.0667677649,29759.4364865575,33994.3819171507,32000.4484691578,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,609.172891237019,279.619569260939,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1308.14016549619,1309.39299165512,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.255969785383,325.186998225846,1378.36136494331,1581.39540349425,1825.66511330676,1998.33521471699,2134.71179567796,2308.80048220079,2423.8462031921,2542.4865281792,2534.89827991125,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,..,3357.58643573855,13895.1625650739,13926.3473076523,15120.7818885797,15713.536972819,13774.6052739114,14315.7928949778,15682.2214493267,17858.2799784486,17828.8946571856,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1012.64388071035,4491.63725889302,7674.83535037848,7950.69537825963,7931.08047584526,7686.25602996455,7644.54865718212,7629.89111711952,7801.17865807555,8024.80327081387,7583.69472170648,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,350.06083916752,436.488351988266,1308.6900692942,1253.69620403793,1193.71325496081,1223.33303363988,1152.13982883937,1043.56979064916,1150.07917350089,1221.88376322756,1118.13128380194,..
